Branch_Plant,Item_Nbr,Item_Desc1,Item_Desc2,Lot_Nbr,Location,Product_Line_Code,Product_Line,Item_Type_Code,Item_Type,Product_Level3,Product_Level4,Product_Level5,First_GRN_Date,Item_Year_Aging,Item_Month_Aging,Expiry_Date,Manufacturing_Date_(PRC only),UOM,Pack_Content,Lot_Status,Unit_Cost,Qty_On_Hand,Qty_Hard_Committed,Total_Value,Total_Value_In_Lacs,Qty_Soft_Committed,Qty_Work_Order_Hard_Committed,Qty_Future_Committed,Qty_Available,Year_Expiry,Item_Month_Aging
91209,8270710,Dummy Value 73,Dummy Value 56,Dummy Value 30,G01ES1B02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-12,0,3,2023-03-02,,EA,1,,5528.23,11,0,60810.54,0.61,0,0,0,11,2023,3
91210,5560S212,Dummy Value 46,Dummy Value 20,Dummy Value 79,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2021-11-29,,EA,1,,9237.87,1,0,9237.87,0.09,0,0,0,1,2021,15
91210,72131115,Dummy Value 100,Dummy Value 66,Dummy Value 22,G04CS1D05,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-10-16,1,12,2021-11-22,,EA,1,,5624.4,6,0,33746.4,0.34,0,0,0,6,2021,12
91210,64953102,Dummy Value 84,Dummy Value 80,Dummy Value 92,G05DS1A02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-25,0,3,2023-05-31,,EA,1,,178821.54,1,0,178821.54,1.79,0,0,0,1,2023,3
91210,5528925,Dummy Value 96,Dummy Value 84,Dummy Value 95,G14DS2C04,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2016-06-28,2,28,2040-12-31,,EA,1,,3500.58,16,0,56009.28,0.56,0,0,0,16,2040,28
91210,7306001000,Dummy Value 90,Dummy Value 33,Dummy Value 73,F01CS1A01,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2016-11-29,2,23,2040-12-31,,EA,1,,79803.78,1,0,79803.78,0.8,0,0,0,1,2040,23
91210,44304080E,Dummy Value 53,Dummy Value 87,Dummy Value 35,F06DS1E03,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-03-17,2,31,2040-12-31,2016-01-26,EA,1,,237.9,1,0,237.9,0,0,0,0,1,2040,31
91210,5801441,Dummy Value 69,Dummy Value 21,Dummy Value 68,G06BS1B03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-05-26,0,5,2023-03-07,,EA,1,,7779,2,0,15558,0.16,0,0,0,2,2023,5
91209,6730220507,Dummy Value 18,Dummy Value 34,Dummy Value 31,F12DS1B01,342,NSE Other (incl ENT&SilverGli),MCP,Medsurg Capital,NSE - Others,NSE,Endoscopy & NSE,2016-12-16,2,22,2040-12-31,,EA,1,,14013.92,8,0,112111.32,1.12,0,0,0,8,2040,22
91209,4701080100,Dummy Value 100,Dummy Value 34,Dummy Value 39,T02AS1A01,406,Beds,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2014-07-15,4,51,2040-12-31,,EA,1,,0.01,2,0,0.01,0,0,0,0,2,2040,51
91210,44306065E,Dummy Value 12,Dummy Value 40,Dummy Value 96,F06DS1B03,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-12-21,2,22,2040-12-31,2016-11-15,EA,1,,210.97,1,0,210.97,0,0,0,0,1,2040,22
91210,300034703,Dummy Value 77,Dummy Value 56,Dummy Value 73,G12AS1F01,105,Surgical Implants,MCP,Medsurg Capital,Joint Preservation,Sports Medicine,Orthopaedics,2018-09-28,0,1,2099-12-31,,EA,1,,19132.39,1,0,19132.39,0.19,0,0,0,1,2099,1
91210,5400210258,Dummy Value 12,Dummy Value 29,Dummy Value 23,G13AS1D02,303,Micro - NSE,MCP,Medsurg Capital,Micro-Surgical (NSE),NSE,Endoscopy & NSE,2018-10-26,0,0,2099-12-31,,EA,1,,33404.73,1,0,33404.73,0.33,0,0,0,1,2099,0
91210,615408,Dummy Value 51,Dummy Value 31,Dummy Value 47,G03FS2G05,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-01-16,0,9,2020-11-30,,EA,1,,15281.9,9,0,137537.11,1.38,0,0,0,9,2020,9
91210,72120310,Dummy Value 39,Dummy Value 72,Dummy Value 75,G05CS1A02,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-12-20,1,10,2022-09-04,,EA,1,,4293.81,24,0,103051.44,1.03,0,0,0,24,2022,10
91209,8260508,Dummy Value 49,Dummy Value 74,Dummy Value 79,G02DS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-05-03,0,5,2023-02-26,,EA,1,,4845.94,21,0,101764.73,1.02,0,0,0,21,2023,5
91210,5801371,Dummy Value 85,Dummy Value 78,Dummy Value 46,G02FS1A01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-18,0,2,2023-06-21,,EA,1,,7687.95,9,0,69191.55,0.69,0,0,0,9,2023,2
91209,8470013040DX,Dummy Value 67,Dummy Value 63,Dummy Value 86,G16DS1C02,303,Micro - NSE,MCS,Medsurg Consumable,Micro-Surgical (NSE),NSE,Endoscopy & NSE,2016-08-27,2,26,2040-12-31,,EA,1,,4224.57,2,0,8449.13,0.08,0,0,0,2,2040,26
91209,5320430,Dummy Value 13,Dummy Value 98,Dummy Value 75,G14DS2D04,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2017-09-22,1,13,2099-12-31,,EA,5,,2153.32,5,0,10766.6,0.11,0,0,0,5,2099,13
91209,42505050E,Dummy Value 65,Dummy Value 46,Dummy Value 50,F06ES2A05,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-23,3,35,2040-12-31,2015-07-25,EA,1,,127.61,58,0,7401.33,0.07,0,0,0,58,2040,35
91210,42506040E,Dummy Value 62,Dummy Value 29,Dummy Value 43,F06ES2B04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-23,3,35,2040-12-31,2015-06-01,EA,1,,100.04,56,0,5601.98,0.06,0,0,0,56,2040,35
91210,64811100,Dummy Value 91,Dummy Value 91,Dummy Value 24,G06BS1F01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-09-19,2,25,2021-05-31,,EA,1,,56056.79,1,0,56056.79,0.56,0,0,0,1,2021,25
91210,5544A300,Dummy Value 72,Dummy Value 22,Dummy Value 28,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-05-04,,EA,1,,4775.4,1,0,4775.4,0.05,0,0,0,1,2022,15
91210,3802490,Dummy Value 79,Dummy Value 62,Dummy Value 28,G15ES2D01,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2017-10-09,1,12,2040-12-31,,EA,1,,3278.28,5,0,16391.42,0.16,0,0,0,5,2040,12
91210,9390112,Dummy Value 17,Dummy Value 11,Dummy Value 92,G03ES2C01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-10-18,0,0,2023-08-15,,EA,1,,827.85,70,0,57949.5,0.58,0,0,0,70,2023,0
91210,250080316,Dummy Value 93,Dummy Value 51,Dummy Value 81,F05CS1E03,228,General Surgery,MCP,Medsurg Capital,General Surgery,Endoscopy,Endoscopy & NSE,2016-07-30,2,27,2040-12-31,,EA,1,,7540.46,6,0,45242.76,0.45,0,0,0,6,2040,27
91210,3820655,Dummy Value 32,Dummy Value 98,Dummy Value 83,G15CS2D03,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2014-12-05,4,46,2040-12-31,,EA,1,,2312.35,5,0,11561.75,0.12,0,0,0,5,2040,46
91210,4701940290,Dummy Value 69,Dummy Value 27,Dummy Value 12,T02AS1A01,406,Beds,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2014-07-15,4,51,2040-12-31,,EA,1,,18561.03,2,0,37122.06,0.37,0,0,0,2,2040,51
91210,6221100090,Dummy Value 77,Dummy Value 14,Dummy Value 92,G16AS2J01,300,LB Power Tools,MCS,Medsurg Consumable,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-03-09,0,7,2021-12-01,,EA,1,,446.31,11,0,4909.42,0.05,0,0,0,11,2021,7
91210,546154,Dummy Value 77,Dummy Value 77,Dummy Value 28,G18AS1D03,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-01-09,0,9,2020-11-30,,EA,1,,17314.44,3,0,51943.32,0.52,0,0,0,3,2020,9
91210,48385090,Dummy Value 73,Dummy Value 46,Dummy Value 62,G15BS2B05,127,Interbody Devices,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2018-04-07,0,6,2040-12-31,,EA,1,,5285.18,1,0,5285.18,0.05,0,0,0,1,2040,6
91210,8270715,Dummy Value 32,Dummy Value 81,Dummy Value 46,G02DS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-04-27,0,6,2020-02-23,,EA,1,,5902.72,1,0,5902.72,0.06,0,0,0,1,2020,6
91210,37040050,Dummy Value 94,Dummy Value 40,Dummy Value 31,F03ES1C01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-03-20,1,19,2021-10-03,,EA,1,,2803.55,1,0,2803.55,0.03,0,0,0,1,2021,19
91210,6298000000,Dummy Value 45,Dummy Value 41,Dummy Value 48,G13ES1B03,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-02-08,0,8,2099-12-31,,EA,1,,107736.06,1,0,107736.06,1.08,0,0,0,1,2099,8
91210,8261108,Dummy Value 16,Dummy Value 35,Dummy Value 78,G05BS1E03,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2016-07-27,2,27,2021-06-29,,EA,1,,4864.54,2,0,9729.07,0.1,0,0,0,2,2021,27
91209,7100265011,Dummy Value 14,Dummy Value 17,Dummy Value 54,MUMLOC,406,Beds,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2017-07-12,1,15,2099-12-31,,EA,1,,0.01,114,0,0.73,0,0,0,0,114,2099,15
91210,UH14928,Dummy Value 17,Dummy Value 71,Dummy Value 10,G06AS1D01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-24,0,2,2023-05-21,,EA,1,,9116.03,15,0,136740.52,1.37,0,0,0,15,2023,2
91210,8230718,Dummy Value 96,Dummy Value 61,Dummy Value 34,G05FS1C04,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-03-20,1,19,2019-11-11,,EA,1,,5469.22,1,0,5469.22,0.05,0,0,0,1,2019,19
91210,46077422E,Dummy Value 60,Dummy Value 64,Dummy Value 99,F07BS1A01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-06-28,0,4,2099-12-31,2017-09-01,EA,1,,1729.46,3,0,5188.37,0.05,0,0,0,3,2099,4
91210,5566S020,Dummy Value 34,Dummy Value 91,Dummy Value 64,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-05-02,,EA,1,,13465,1,0,13465,0.13,0,0,0,1,2022,15
91210,1288010000I,Dummy Value 51,Dummy Value 84,Dummy Value 64,G02CS1A01,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2017-06-01,1,16,2040-12-31,,EA,1,B,149198.11,1,0,149198.11,1.49,0,0,0,0,2040,16
91209,5565S012,Dummy Value 24,Dummy Value 55,Dummy Value 23,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-05-31,,EA,1,,7879.7,1,0,7879.7,0.08,0,0,0,1,2022,15
91210,48761020,Dummy Value 11,Dummy Value 96,Dummy Value 52,G15CS2E04,327,Navigation,MCP,Medsurg Capital,Navigation (Neuro),NSE,Endoscopy & NSE,2018-10-08,0,0,2040-12-31,2017-08-28,EA,1,,14103.05,1,0,14103.05,0.14,0,0,0,1,2040,0
91210,5560S109,Dummy Value 15,Dummy Value 17,Dummy Value 16,P02AS1A01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-07-15,1,15,2022-01-12,,EA,1,,9259.03,2,0,18518.07,0.19,0,0,0,2,2022,15
91209,2035030202,Dummy Value 30,Dummy Value 91,Dummy Value 16,YAR2-1A,406,Beds,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2018-10-11,0,0,2099-12-31,,EA,1,,4277.15,1,0,4277.15,0.04,0,0,0,1,2099,0
91210,234020047,Dummy Value 73,Dummy Value 20,Dummy Value 84,G12BS1B03,105,Surgical Implants,MCP,Medsurg Capital,Joint Preservation,Sports Medicine,Orthopaedics,2016-11-25,2,23,2040-12-31,,EA,1,,16471.19,1,0,16471.19,0.16,0,0,0,1,2040,23
91210,33879082E,Dummy Value 52,Dummy Value 28,Dummy Value 27,F06ES1F05,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-26,3,35,2040-12-31,2015-09-22,EA,1,,1149.76,38,0,43691.04,0.44,0,0,0,38,2040,35
91210,482307055,Dummy Value 94,Dummy Value 88,Dummy Value 95,G15CS2H01,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2018-01-27,0,9,2040-12-31,2017-06-27,EA,1,,3481.99,1,0,3481.99,0.03,0,0,0,1,2040,9
91210,1488210122I,Dummy Value 100,Dummy Value 41,Dummy Value 46,G03BS1C01,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2018-10-04,0,0,2099-12-31,,EA,1,,153343.17,1,0,153343.17,1.53,0,0,0,1,2099,0
91210,502528070,Dummy Value 77,Dummy Value 16,Dummy Value 55,F14AS1D01,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2016-05-08,2,29,2040-12-31,,EA,1,,91037.87,1,0,91037.87,0.91,0,0,0,1,2040,29
91210,46168382E,Dummy Value 42,Dummy Value 97,Dummy Value 13,F07AS1E06,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-10-09,2,24,2040-12-31,2016-08-29,EA,1,,2370.71,2,0,4741.42,0.05,0,0,0,2,2040,24
91210,9428060,Dummy Value 80,Dummy Value 30,Dummy Value 49,G06BS1E05,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-03-20,1,19,2020-02-16,,EA,1,,4715.75,1,0,4715.75,0.05,0,0,0,1,2020,19
91210,3910200075,Dummy Value 71,Dummy Value 15,Dummy Value 86,G11ES2A03,105,Surgical Implants,IMP,Implant SKU,Joint Preservation,Sports Medicine,Orthopaedics,2017-05-20,1,17,2019-03-02,,EA,5,,22545.77,4,0,90183.08,0.9,0,0,0,4,2019,17
91210,UH15328,Dummy Value 96,Dummy Value 86,Dummy Value 34,G06AS1E03,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-08-24,0,2,2023-04-09,,EA,1,,9244.28,1,0,9244.28,0.09,0,0,0,1,2023,2
91210,20820068L,Dummy Value 79,Dummy Value 40,Dummy Value 11,F12BS1D01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-05-11,0,5,2019-09-18,,EA,1,,45525.67,2,0,91051.33,0.91,0,0,0,2,2019,5
91210,0682001574C,Dummy Value 55,Dummy Value 28,Dummy Value 94,G20ES1A01,226,Stryker Communications,MCP,Medsurg Capital,Communications,Communications,Institutional Business,2014-12-31,4,46,2040-12-31,,EA,1,,10065.73,1,0,10065.73,0.1,0,0,0,1,2040,46
91210,46082036E,Dummy Value 51,Dummy Value 92,Dummy Value 17,F06AS2G06,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-12-30,2,22,2040-12-31,2015-06-07,EA,1,,122.48,1,0,122.48,0,0,0,0,1,2040,22
91210,46082062E,Dummy Value 17,Dummy Value 43,Dummy Value 37,F06AS2G02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-23,3,35,2040-12-31,2015-05-05,EA,1,,166.73,1,0,166.73,0,0,0,0,1,2040,35
91210,6231028C,Dummy Value 85,Dummy Value 18,Dummy Value 33,G06ES1E04,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-03-20,1,19,2019-07-07,,EA,1,,6529.87,1,0,6529.87,0.07,0,0,0,1,2019,19
91210,4103413000,Dummy Value 25,Dummy Value 25,Dummy Value 55,F12DS1C01,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2016-09-29,2,25,2040-12-31,,EA,1,,17120.78,1,0,17120.78,0.17,0,0,0,1,2040,25
91209,46171044E,Dummy Value 27,Dummy Value 20,Dummy Value 12,F06CS2G04,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-07-18,0,3,2099-12-31,2018-05-14,EA,1,,141.08,7,0,987.53,0.01,0,0,0,7,2099,3
91210,34001100E,Dummy Value 80,Dummy Value 42,Dummy Value 43,F07AS1E05,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-03-17,2,31,2040-12-31,2016-01-19,EA,1,,6565.78,5,0,32828.88,0.33,0,0,0,5,2040,31
91210,7302130000,Dummy Value 24,Dummy Value 50,Dummy Value 56,F14ES1C01,300,LB Power Tools,MCP,Medsurg Capital,Heavy Duty,Power Tools & Navigation,Orthopaedics,2018-06-23,0,4,2099-12-31,,EA,1,,16435.28,4,0,65741.13,0.66,0,0,0,4,2099,4
91210,482314540,Dummy Value 96,Dummy Value 20,Dummy Value 75,G15CS2E01,126,Thoraco-Lumbar,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2017-03-07,1,19,2040-12-31,2017-02-20,EA,1,,2125.1,5,0,10625.5,0.11,0,0,0,5,2040,19
91210,42513022E,Dummy Value 45,Dummy Value 21,Dummy Value 13,F11BS1F01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-10-24,0,0,2099-12-31,2018-03-14,EA,1,,78.23,3,0,234.7,0,0,0,0,3,2099,0
91209,6741409,Dummy Value 33,Dummy Value 19,Dummy Value 87,G15BS2F01,127,Interbody Devices,IMP,Implant SKU,Spine,NSE,Endoscopy & NSE,2014-12-12,4,46,2040-12-31,,EA,1,,6753,1,0,6753,0.07,0,0,0,1,2040,46
91210,2035999508,Dummy Value 14,Dummy Value 62,Dummy Value 82,YAR1-7B,406,Beds,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2018-10-15,0,0,2099-12-31,,EA,1,,0.01,1,0,0.01,0,0,0,0,1,2099,0
91210,CY1005628,Dummy Value 38,Dummy Value 44,Dummy Value 25,T02AS1A01,226,Stryker Communications,MCP,Medsurg Capital,Communications,Communications,Institutional Business,2017-10-27,1,12,2099-12-31,,EA,1,,134682.11,1,0,134682.11,1.35,0,0,0,1,2099,12
91210,44004100E,Dummy Value 92,Dummy Value 41,Dummy Value 36,F06FS1B02,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2015-11-26,3,35,2040-12-31,2015-10-14,EA,1,,666.9,1,0,666.9,0.01,0,0,0,1,2040,35
91210,6700313002,Dummy Value 71,Dummy Value 89,Dummy Value 19,G19AS2E01,342,NSE Other (incl ENT&SilverGli),MCP,Medsurg Capital,NSE - Others,NSE,Endoscopy & NSE,2018-01-09,0,9,2099-12-31,,EA,1,,18683.51,1,0,18683.51,0.19,0,0,0,1,2099,9
91209,714511L,Dummy Value 37,Dummy Value 91,Dummy Value 67,G05DS1G01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2017-03-20,1,19,2019-12-01,,EA,1,,19396.58,1,0,19396.58,0.19,0,0,0,1,2019,19
91210,5020506,Dummy Value 23,Dummy Value 78,Dummy Value 61,G14BS2C02,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2018-07-23,0,3,2099-12-31,,EA,5,,1004.2,2,0,2008.4,0.02,0,0,0,2,2099,3
91210,5625002,Dummy Value 90,Dummy Value 42,Dummy Value 31,G14ES1A03,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2017-08-25,1,14,2099-12-31,,EA,1,,10034.92,1,0,10034.92,0.1,0,0,0,1,2099,14
91210,610620,Dummy Value 17,Dummy Value 20,Dummy Value 21,G18CS1B06,542,Detachable Coils,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2018-01-09,0,9,2020-10-31,,EA,1,,18370.82,4,0,73483.28,0.73,0,0,0,4,2020,9
91210,0220220000I,Dummy Value 99,Dummy Value 21,Dummy Value 23,SALEBULK,229,Video,MCP,Medsurg Capital,Video,Endoscopy,Endoscopy & NSE,2018-10-26,0,0,2099-12-31,,EA,1,,135595.88,1,0,135595.88,1.36,0,0,0,1,2099,0
91210,5100031500,Dummy Value 58,Dummy Value 74,Dummy Value 15,G23AS1E01,302,SB Power Tools,MCS,Medsurg Consumable,Micro-surgical,Sports Medicine,Orthopaedics,2018-06-04,0,4,2099-12-31,,EA,1,,4527.24,5,0,22636.19,0.23,0,0,0,5,2099,4
91210,41513038E,Dummy Value 28,Dummy Value 48,Dummy Value 16,F11CS1B01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-09-04,0,1,2099-12-31,2018-05-05,EA,1,,114.14,32,0,3652.57,0.04,0,0,0,32,2099,1
91209,1460000000,Dummy Value 32,Dummy Value 34,Dummy Value 73,SALEBULK,423,Stretchers,MCP,Medsurg Capital,Beds,Medical,Institutional Business,2017-09-27,1,13,2099-12-31,,EA,1,,0.01,1,0,0.01,0,0,0,0,1,2099,13
91209,6231028F,Dummy Value 85,Dummy Value 27,Dummy Value 10,G04ES1D05,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-05-24,0,5,2022-09-14,,EA,1,,7365.4,1,0,7365.4,0.07,0,0,0,1,2022,5
91210,60210335,Dummy Value 24,Dummy Value 56,Dummy Value 38,G06ES1G01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-09-14,0,1,2023-07-02,,EA,1,,23066.4,9,0,207597.6,2.08,0,0,0,9,2023,1
91210,4100600000,Dummy Value 89,Dummy Value 70,Dummy Value 77,G13DS1D02,302,SB Power Tools,MCP,Medsurg Capital,Micro-surgical,Sports Medicine,Orthopaedics,2017-06-07,1,16,2099-12-31,,EA,1,,18401.36,1,0,18401.36,0.18,0,0,0,1,2099,16
91210,41513034E,Dummy Value 75,Dummy Value 91,Dummy Value 37,F11BS1C01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2017-07-22,1,15,2099-12-31,2017-02-23,EA,1,,107.73,2,0,215.46,0,0,0,0,2,2099,15
91210,32814172E,Dummy Value 88,Dummy Value 86,Dummy Value 71,F08ES1C01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-07-12,0,3,2099-12-31,2016-06-20,EA,1,,2776.62,5,0,13883.1,0.14,0,0,0,5,2099,3
91210,5023404,Dummy Value 99,Dummy Value 80,Dummy Value 10,G14AS1H01,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2017-11-02,1,11,2099-12-31,,EA,5,,1157.46,9,0,10417.14,0.1,0,0,0,9,2099,11
91210,42506038E,Dummy Value 26,Dummy Value 88,Dummy Value 79,F06DS1A03,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-03-17,2,31,2040-12-31,2016-01-11,EA,1,,96.83,50,0,4841.45,0.05,0,0,0,50,2040,31
91210,42516054E,Dummy Value 44,Dummy Value 98,Dummy Value 52,F07FS1C05,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-05-26,2,29,2040-12-31,2016-04-07,EA,1,,136.59,5,0,682.93,0.01,0,0,0,5,2040,29
91209,678003000,Dummy Value 68,Dummy Value 69,Dummy Value 98,MUMLOC,226,Stryker Communications,MCP,Medsurg Capital,Communications,Communications,Institutional Business,2018-06-18,0,4,2099-12-31,,EA,1,,932437.72,1,0,932437.72,9.32,0,0,0,1,2099,4
91210,7240710,Dummy Value 72,Dummy Value 42,Dummy Value 33,G04BS1B01,101,Knees,IMP,Implant SKU,Knees,Joint Replacement,Orthopaedics,2018-07-26,0,3,2023-03-26,,EA,1,,9616.19,2,0,19232.38,0.19,0,0,0,2,2023,3
91210,42517024E,Dummy Value 76,Dummy Value 49,Dummy Value 55,F11DS1C01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2016-05-26,2,29,2040-12-31,2016-04-11,EA,1,,93.62,9,0,842.61,0.01,0,0,0,9,2040,29
91210,42651024E,Dummy Value 80,Dummy Value 14,Dummy Value 99,F08BS1D01,114,Trauson - Trauma,IMP,Implant SKU,Trauson,Trauson,Trauson,2018-07-11,0,3,2099-12-31,2018-04-10,EA,1,,98.75,8,0,790.02,0.01,0,0,0,8,2099,3
91210,5400130000,Dummy Value 29,Dummy Value 94,Dummy Value 24,G13AS1G01,303,Micro - NSE,MCP,Medsurg Capital,Micro-Surgical (NSE),NSE,Endoscopy & NSE,2018-07-26,0,3,2099-12-31,,EA,1,,58296.19,1,0,58296.19,0.58,0,0,0,1,2099,3
91209,680000236,Dummy Value 98,Dummy Value 65,Dummy Value 30,F16AS1F01,226,Stryker Communications,MCP,Medsurg Capital,Communications,Communications,Institutional Business,2014-05-21,4,53,2040-12-31,,EA,1,,10938.47,1,0,10938.47,0.11,0,0,0,1,2040,53
91209,112690,Dummy Value 30,Dummy Value 56,Dummy Value 23,G19BS1B01,101,Knees,INS,Instrument SKU,MAKO,MAKO,Orthopaedics,2018-02-05,0,8,2099-12-31,,EA,1,,0,1,0,0,0,0,0,0,1,2099,8
91210,5023506,Dummy Value 50,Dummy Value 81,Dummy Value 29,G14BS2C03,330,Cranio-Maxillofacial,IMP,Implant SKU,CMF,NSE,Endoscopy & NSE,2016-05-12,2,29,2040-12-31,,EA,5,,1044.6,10,0,10446,0.1,0,0,0,10,2040,29
91210,60213535,Dummy Value 79,Dummy Value 79,Dummy Value 50,G06ES1F01,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2018-10-18,0,0,2023-07-13,,EA,1,,23305.59,11,0,256361.49,2.56,0,0,0,11,2023,0
91210,WE040015,Dummy Value 58,Dummy Value 87,Dummy Value 42,G03FS2C04,544,ICAD,IMP,Implant SKU,Neurovascular,Neurovascular,Neurovascular,2017-04-11,1,18,2019-11-30,,EA,1,,100301.39,1,0,100301.39,1,0,0,0,1,2019,18
91210,5421162H,Dummy Value 68,Dummy Value 96,Dummy Value 70,G06DS1C05,100,Hips,IMP,Implant SKU,Hips,Joint Replacement,Orthopaedics,2017-03-20,1,19,2020-06-07,,EA,1,,13312.99,1,0,13312.99,0.13,0,0,0,1,2020,19
91210,5130012240,Dummy Value 93,Dummy Value 94,Dummy Value 53,G16CS1G06,303,Micro - NSE,MCS,Medsurg Consumable,Micro-Surgical (NSE),NSE,Endoscopy & NSE,2016-06-18,2,28,2021-02-01,,EA,1,,1392.16,4,0,5568.63,0.06,0,0,0,4,2021,28
